family,instance,method,time_s,metric_name,metric,failed
normal,30,bezier_ipopt,1.986168121045921,mse,2.339751992766702e-05,False
normal,30,bezier_nm,12.905877740005963,mse,0.001357782188034231,False
normal,31,bezier_mle,0.04371708497637883,nll,2811.4627281398234,False
normal,31,gen_beta_mle,0.05681471701245755,nll,2798.9674183857474,False
normal,31,johnson_mle,0.03136254701530561,nll,2798.56836139846,False
normal,31,bezier_pgd,0.002826174022629857,mse,3.731705029865237e-05,False
normal,31,bezier_ipopt,1.8423851390252821,mse,8.70851213702676e-06,False
normal,31,bezier_nm,14.09490788896801,mse,0.0005826441696670209,False
normal,32,bezier_mle,0.005711464968044311,nll,2245.348451297607,False
normal,32,gen_beta_mle,0.02151355700334534,nll,2235.86048267655,False
normal,32,johnson_mle,0.0167135379742831,nll,2235.4267436025875,False
normal,32,bezier_pgd,0.001037265988998115,mse,3.9115156890335054e-05,False
normal,32,bezier_ipopt,2.350266096997075,mse,1.048969138187564e-05,False
normal,32,bezier_nm,14.832902674970683,mse,0.000202662041479531,False
normal,33,bezier_mle,0.025976396980695426,nll,2795.409960896367,False
normal,33,gen_beta_mle,0.014249238010961562,nll,2787.216933171195,False
normal,33,johnson_mle,0.03953153599286452,nll,2787.622003681683,False
normal,33,bezier_pgd,0.0017144360463134944,mse,4.1849594995779295e-05,False
normal,33,bezier_ipopt,1.9032758660032414,mse,1.2281658566045059e-05,False
normal,33,bezier_nm,14.168282277008984,mse,0.00048163914421004507,False
normal,34,bezier_mle,0.012645640992559493,nll,2185.616896165091,False
normal,34,gen_beta_mle,0.013269213028252125,nll,2179.34208610884,False
normal,34,johnson_mle,0.017904858046676964,nll,2179.1588536864283,False
normal,34,bezier_pgd,0.0016127899871207774,mse,3.2547232196439036e-05,False
normal,34,bezier_ipopt,3.849360613967292,mse,7.95240256198219e-06,False
normal,34,bezier_nm,13.689861593011301,mse,0.0003667202463906677,False
normal,35,bezier_mle,0.015982332988642156,nll,2597.534391222561,False
normal,35,gen_beta_mle,0.02298829099163413,nll,2585.1153673392973,False
normal,35,johnson_mle,0.04107463703257963,nll,2585.1855786654887,False
normal,35,bezier_pgd,0.0012886680196970701,mse,4.110872195793833e-05,False
normal,35,bezier_ipopt,2.1568210939876735,mse,1.1208467877730293e-05,False
normal,35,bezier_nm,13.801032329036389,mse,0.0003749727820167375,False
normal,36,bezier_mle,0.007502644031774253,nll,2094.938909806895,False
normal,36,gen_beta_mle,0.012825313955545425,nll,2085.4873632135623,False
normal,36,johnson_mle,0.017472059989813715,nll,2085.2397616551807,False
normal,36,bezier_pgd,0.0021476750262081623,mse,4.314099995005165e-05,False
normal,36,bezier_ipopt,1.9305129799759015,mse,1.5375210584889137e-05,False
normal,36,bezier_nm,13.324618283950258,mse,0.0014254195342502391,False
normal,37,bezier_mle,0.015409823972731829,nll,971.0718825191348,False
normal,37,gen_beta_mle,0.011334681010339409,nll,962.2620983287356,False
normal,37,johnson_mle,0.015910025977063924,nll,962.1919508364473,False
normal,37,bezier_pgd,0.0014069490134716034,mse,4.710414836001103e-05,False
normal,37,bezier_ipopt,1.9001264329999685,mse,1.0518247505852595e-05,False
normal,37,bezier_nm,13.655177949985955,mse,0.0015329588021408243,False
normal,38,bezier_mle,0.006432680995203555,nll,2687.064166812491,False
normal,38,gen_beta_mle,0.010504222998861223,nll,2681.765930469432,False
normal,38,johnson_mle,0.0395635049790144,nll,2682.446735003634,False
normal,38,bezier_pgd,0.0012266249977983534,mse,4.194022514696876e-05,False
normal,38,bezier_ipopt,2.2856377799762413,mse,1.7632824565799822e-05,False
normal,38,bezier_nm,14.15953255200293,mse,0.000234054656220894,False
normal,39,bezier_mle,0.004776688001584262,nll,2764.0493422763093,False
normal,39,gen_beta_mle,0.01202560099773109,nll,2755.0683918863524,False
normal,39,johnson_mle,0.014754426956642419,nll,2754.525104682776,False
normal,39,bezier_pgd,0.0012635739985853434,mse,3.8096781252385324e-05,False
normal,39,bezier_ipopt,3.7045035689952783,mse,8.518129385855322e-06,False
normal,39,bezier_nm,14.289444014022592,mse,0.00029874170034883745,False
normal,40,bezier_mle,0.006402480008546263,nll,2001.1784539365449,False
normal,40,gen_beta_mle,0.011557254008948803,nll,1998.1946121677706,False
normal,40,johnson_mle,0.05972482997458428,nll,1998.1956482471328,False
normal,40,bezier_pgd,0.0019711049972102046,mse,3.9839388612882104e-05,False
normal,40,bezier_ipopt,2.9789326330064796,mse,8.036977849389008e-06,False
normal,40,bezier_nm,12.964688848005608,mse,0.0012119773185651397,False
normal,41,bezier_mle,0.011527272989042103,nll,1949.2850376941396,False
normal,41,gen_beta_mle,0.024384143005590886,nll,1944.834444340428,False
normal,41,johnson_mle,0.07136692095082253,nll,1945.0712827217449,False
normal,41,bezier_pgd,0.0017984569421969354,mse,2.7558825368141067e-05,False
normal,41,bezier_ipopt,3.62646095600212,mse,8.035261645151681e-06,False
normal,41,bezier_nm,12.259402318042703,mse,0.0010123621936609325,False
normal,42,bezier_mle,0.0035359010216780007,nll,2447.502033671556,False
normal,42,gen_beta_mle,0.012957244005519897,nll,2447.2738586025343,False
normal,42,johnson_mle,0.03743866103468463,nll,2447.5905879503516,False
normal,42,bezier_pgd,0.001127912022639066,mse,3.195881738389369e-05,False
normal,42,bezier_ipopt,2.7332830779487267,mse,8.311916900997275e-06,False
normal,42,bezier_nm,13.952772674965672,mse,0.00019749872443499845,False
normal,43,bezier_mle,0.005026080005336553,nll,2734.149888733899,False
normal,43,gen_beta_mle,0.009203566005453467,nll,2722.415701791195,False
normal,43,johnson_mle,0.03457321197493002,nll,2724.0536494004923,False
normal,43,bezier_pgd,0.0010877070017158985,mse,3.157440733058e-05,False
normal,43,bezier_ipopt,2.664999860979151,mse,1.2961969468719296e-05,False
normal,43,bezier_nm,14.138174662017263,mse,0.00022434317439701398,False
normal,44,bezier_mle,0.011393025983124971,nll,2330.6818623053596,False
normal,44,gen_beta_mle,0.00941740901907906,nll,2321.0454001473972,False
normal,44,johnson_mle,0.039710224024020135,nll,2322.2868298392777,False
normal,44,bezier_pgd,0.001317956019192934,mse,3.753414793783261e-05,False
normal,44,bezier_ipopt,2.0088810389861465,mse,1.5084220337352716e-05,False
normal,44,bezier_nm,14.181363347976003,mse,0.0002932742374157355,False
normal,45,bezier_mle,0.028531586984172463,nll,2058.1668442695363,False
normal,45,gen_beta_mle,0.0212573729804717,nll,2040.4139160550603,False
normal,45,johnson_mle,0.03871650097426027,nll,2040.4710349774034,False
normal,45,bezier_pgd,0.001683271024376154,mse,5.069433941310349e-05,False
normal,45,bezier_ipopt,1.9219262090045959,mse,1.6816603833377735e-05,False
normal,45,bezier_nm,14.10931960796006,mse,0.0004716973769035161,False
normal,46,bezier_mle,0.004574055026751012,nll,2578.8941238599236,False
normal,46,gen_beta_mle,0.022316841001156718,nll,2569.928410926296,False
normal,46,johnson_mle,0.03699003497604281,nll,2569.950911522253,False
normal,46,bezier_pgd,0.0010456449817866087,mse,3.517079366505621e-05,False
normal,46,bezier_ipopt,1.9613173399702646,mse,1.1805853008662773e-05,False
normal,46,bezier_nm,14.167801550007425,mse,0.00028319889552237546,False
normal,47,bezier_mle,0.004086317960172892,nll,1054.1829992938863,False
normal,47,gen_beta_mle,0.019635595963336527,nll,1048.7112522856642,False
normal,47,johnson_mle,0.03098239004611969,nll,1048.7346352357358,False
normal,47,bezier_pgd,0.0010687719914130867,mse,2.6965460812900594e-05,False
normal,47,bezier_ipopt,2.986266196006909,mse,1.5258551676005678e-05,False
normal,47,bezier_nm,13.300331323989667,mse,0.0010934246651951296,False
normal,48,bezier_mle,0.02184518298599869,nll,1599.898250930777,False
normal,48,gen_beta_mle,0.01176636095624417,nll,1587.6026547657036,False
normal,48,johnson_mle,0.03926441603107378,nll,1588.1264034469777,False
normal,48,bezier_pgd,0.001386635995004326,mse,5.726536606685081e-05,False
normal,48,bezier_ipopt,2.1091824620380066,mse,1.632864697488498e-05,False
normal,48,bezier_nm,13.575256026990246,mse,0.0014885772543858427,False
normal,49,bezier_mle,0.003211383009329438,nll,2470.6933060716847,False
normal,49,gen_beta_mle,0.011830700968857855,nll,2464.4780347719543,False
normal,49,johnson_mle,0.038111521978862584,nll,2465.2836020066634,False
normal,49,bezier_pgd,0.0010151150054298341,mse,3.89843818832661e-05,False
normal,49,bezier_ipopt,2.4049048860324547,mse,1.9906776704501034e-05,False
normal,49,bezier_nm,13.925355332961772,mse,0.0002387386942020275,False
normal,50,bezier_mle,0.004638319951482117,nll,2387.669841689157,False
normal,50,gen_beta_mle,0.026092897984199226,nll,2385.886199479699,False
normal,50,johnson_mle,0.04255505104083568,nll,2385.9369844586863,False
normal,50,bezier_pgd,0.0011916920193471014,mse,2.6187180478421035e-05,False
normal,50,bezier_ipopt,2.0580875809537247,mse,8.262610478981069e-06,False
normal,50,bezier_nm,13.607564666017424,mse,0.00027082046747286403,False
normal,51,bezier_mle,0.00707904394948855,nll,2314.2655035106372,False
normal,51,gen_beta_mle,0.012202257988974452,nll,2299.35270463931,False
normal,51,johnson_mle,0.036240380024537444,nll,2300.3366683890367,False
normal,51,bezier_pgd,0.001253794995136559,mse,4.005243959314719e-05,False
normal,51,bezier_ipopt,1.981223766983021,mse,8.984167315703185e-06,False
normal,51,bezier_nm,12.53017349098809,mse,0.0014148039342927595,False
normal,52,bezier_mle,0.01927360298577696,nll,2279.2533860917874,False
normal,52,gen_beta_mle,0.010131663002539426,nll,2267.6110802805415,False
normal,52,johnson_mle,0.015311270020902157,nll,2267.2711419489638,False
normal,52,bezier_pgd,0.0015567049849778414,mse,5.174783260917981e-05,False
normal,52,bezier_ipopt,2.291235649958253,mse,1.8737146641550743e-05,False
normal,52,bezier_nm,13.931957555992994,mse,0.0005430843989688536,False
normal,53,bezier_mle,0.009891273977700621,nll,2230.1658647446,False
normal,53,gen_beta_mle,0.015125770005397499,nll,2219.071738610844,False
normal,53,johnson_mle,0.03678829601267353,nll,2219.336165233485,False
normal,53,bezier_pgd,0.0012612069840542972,mse,7.623793436371514e-05,False
normal,53,bezier_ipopt,2.181506942026317,mse,1.4215044452223674e-05,False
normal,53,bezier_nm,13.452577336982358,mse,0.001095192073825822,False
normal,54,bezier_mle,0.02492678799899295,nll,2639.872760529992,False
normal,54,gen_beta_mle,0.011019215977285057,nll,2622.5668424952337,False
normal,54,johnson_mle,0.017199383000843227,nll,2619.4601457926988,False
normal,54,bezier_pgd,0.001736822014208883,mse,2.758208103230423e-05,False
normal,54,bezier_ipopt,2.225946315971669,mse,7.116341567928097e-06,False
normal,54,bezier_nm,15.09150622197194,mse,0.0007457139140733288,False
normal,55,bezier_mle,0.0075393549632281065,nll,965.7231528728364,False
normal,55,gen_beta_mle,0.03198979998705909,nll,960.9040638029726,False
normal,55,johnson_mle,0.018095678999088705,nll,960.7921337817593,False
normal,55,bezier_pgd,0.0013231540215201676,mse,2.800521790670886e-05,False
normal,55,bezier_ipopt,2.3319981590029784,mse,7.721397538222375e-06,False
normal,55,bezier_nm,13.348092024971265,mse,0.0013444298695513754,False
normal,56,bezier_mle,0.007307970023248345,nll,1747.1440352200257,False
normal,56,gen_beta_mle,0.01659173396183178,nll,1738.3343633330128,False
normal,56,johnson_mle,0.03933131700614467,nll,1738.425654535196,False
normal,56,bezier_pgd,0.0019639789825305343,mse,2.857604614366905e-05,False
normal,56,bezier_ipopt,1.6449917129939422,mse,9.843164308380189e-06,False
normal,56,bezier_nm,12.890967497951351,mse,0.0010242249285837167,False
normal,57,bezier_mle,0.02581138099776581,nll,1003.8639741156239,False
normal,57,gen_beta_mle,0.028730361023917794,nll,990.4172301145284,False
normal,57,johnson_mle,0.03631112998118624,nll,990.4381486174648,False
normal,57,bezier_pgd,0.001377506006974727,mse,6.353171251983408e-05,False
normal,57,bezier_ipopt,1.8382044860045426,mse,2.1086487470852578e-05,False
normal,57,bezier_nm,13.118287070014048,mse,0.001710409514009131,False
normal,58,bezier_mle,0.006889734999276698,nll,2620.9400599643686,False
normal,58,gen_beta_mle,0.013884234009310603,nll,2615.6189268345315,False
normal,58,johnson_mle,0.03841667697997764,nll,2616.6300841606535,False
normal,58,bezier_pgd,0.0021098299766890705,mse,5.05454947689985e-05,False
normal,58,bezier_ipopt,2.524627877981402,mse,1.1181314732529684e-05,False
normal,58,bezier_nm,12.94891286699567,mse,0.0010792852072402715,False
normal,59,bezier_mle,0.007643493008799851,nll,2521.439467466544,False
normal,59,gen_beta_mle,0.03036504500778392,nll,2520.2181380980983,False
normal,59,johnson_mle,0.014011677994858474,nll,2517.4946422263506,False
normal,59,bezier_pgd,0.001489899994339794,mse,4.806725703352064e-05,False
normal,59,bezier_ipopt,2.8255321990000084,mse,1.14452943748158e-05,False
normal,59,bezier_nm,12.606432169035543,mse,0.0015698232210552643,False
normal,60,bezier_mle,0.0032821210334077477,nll,2578.4011980570144,False
normal,60,gen_beta_mle,0.012456838972866535,nll,2566.51668138213,False
normal,60,johnson_mle,0.037613585009239614,nll,2567.9474744083777,False
normal,60,bezier_pgd,0.0011058080126531422,mse,2.0344965102233174e-05,False
normal,60,bezier_ipopt,2.1934783830074593,mse,1.4400684664968252e-05,False
normal,60,bezier_nm,14.334945788024925,mse,0.00013920978159107268,False
normal,61,bezier_mle,0.009970562008675188,nll,2231.658212823985,False
normal,61,gen_beta_mle,0.05491180100943893,nll,2228.9525172888716,False
normal,61,johnson_mle,0.030297663004603237,nll,2228.7655661568456,False
normal,61,bezier_pgd,0.0019246439915150404,mse,4.88708291951652e-05,False
normal,61,bezier_ipopt,2.46862742601661,mse,2.2100289987088953e-05,False
normal,61,bezier_nm,13.281772129004821,mse,0.0012694388200108352,False
normal,62,bezier_mle,0.007825680018868297,nll,1805.9576878364444,False
normal,62,gen_beta_mle,0.016548519022762775,nll,1797.7054430149442,False
normal,62,johnson_mle,0.03996155800996348,nll,1797.8366489307323,False
normal,62,bezier_pgd,0.0013345849583856761,mse,3.532585797212307e-05,False
normal,62,bezier_ipopt,2.9253110580029897,mse,1.0697894432661092e-05,False
normal,62,bezier_nm,13.12246572499862,mse,0.001361163472628583,False
normal,63,bezier_mle,0.002902129024732858,nll,2398.420330654953,False
normal,63,gen_beta_mle,0.014678693027235568,nll,2392.2562204987466,False
normal,63,johnson_mle,0.03559860499808565,nll,2392.4390367926435,False
normal,63,bezier_pgd,0.0010878739994950593,mse,2.1287939628274945e-05,False
normal,63,bezier_ipopt,2.3369222459732555,mse,1.4461709016018849e-05,False
normal,63,bezier_nm,13.634457597043365,mse,0.00021386006397134896,False
normal,64,bezier_mle,0.013286411005537957,nll,1476.8662083569957,False
normal,64,gen_beta_mle,0.012407335045281798,nll,1464.21951718245,False
normal,64,johnson_mle,0.03905382502125576,nll,1464.5358697969077,False
normal,64,bezier_pgd,0.0011817699996754527,mse,4.934637039922011e-05,False
normal,64,bezier_ipopt,2.030452769016847,mse,1.730563647087148e-05,False
normal,64,bezier_nm,13.563193292997312,mse,0.0013905235710687,False
normal,65,bezier_mle,0.02177327300887555,nll,2234.1055425103445,False
normal,65,gen_beta_mle,0.010350260010454804,nll,2223.5693811871106,False
normal,65,johnson_mle,0.034580323030240834,nll,2223.889268218146,False
normal,65,bezier_pgd,0.001764838001690805,mse,3.390067841288476e-05,False
normal,65,bezier_ipopt,2.485459220013581,mse,9.434629503641095e-06,False
normal,65,bezier_nm,14.656510397035163,mse,0.0003793954628503678,False
normal,66,bezier_mle,0.0055696070194244385,nll,1963.5092381829002,False
normal,66,gen_beta_mle,0.008941616048105061,nll,1956.528016300745,False
normal,66,johnson_mle,0.03584598301677033,nll,1956.528653070298,False
normal,66,bezier_pgd,0.0010769519722089171,mse,3.232764680615082e-05,False
normal,66,bezier_ipopt,2.8199548830161802,mse,1.2178579606056038e-05,False
normal,66,bezier_nm,13.272220211976673,mse,0.0011857948151001137,False
normal,67,bezier_mle,0.026525916007813066,nll,901.3960623617222,False
normal,67,gen_beta_mle,0.011165692994836718,nll,887.9521385529438,False
normal,67,johnson_mle,0.03738463198533282,nll,887.9485503285464,False
normal,67,bezier_pgd,0.0018871419597417116,mse,6.666034999110038e-05,False
normal,67,bezier_ipopt,1.8220062530017458,mse,1.6210331843781416e-05,False
normal,67,bezier_nm,14.400716856995132,mse,0.001940691101359079,False
normal,68,bezier_mle,0.002721506985835731,nll,2022.906628606263,False
normal,68,gen_beta_mle,0.012699805025476962,nll,2018.0813860163425,False
normal,68,johnson_mle,0.03995622199727222,nll,2019.0270215996875,False
normal,68,bezier_pgd,0.001089728029910475,mse,1.7908920550702342e-05,False
normal,68,bezier_ipopt,3.7700492840376683,mse,9.026132390934705e-06,False
normal,68,bezier_nm,12.219767643022351,mse,0.0007794304083564056,False
normal,69,bezier_mle,0.010314751998521388,nll,2403.29172957217,False
normal,69,gen_beta_mle,0.034815552993677557,nll,2397.6039165842217,False
normal,69,johnson_mle,0.02340304898098111,nll,2397.6137814702597,False
normal,69,bezier_pgd,0.0015024400199763477,mse,3.158108910780781e-05,False
normal,69,bezier_ipopt,2.837084994011093,mse,1.1401257653547836e-05,False
normal,69,bezier_nm,14.69721151801059,mse,0.0003791556094044576,False
normal,70,bezier_mle,0.029909563018009067,nll,2315.611666449466,False
normal,70,gen_beta_mle,0.02251242200145498,nll,2295.610347465216,False
normal,70,johnson_mle,0.03348162298789248,nll,2295.1996631932616,False
normal,70,bezier_pgd,0.0015608419780619442,mse,4.476510043227502e-05,False
normal,70,bezier_ipopt,2.6211590510210954,mse,1.4122296946649032e-05,False
normal,70,bezier_nm,12.293859430996235,mse,0.001085409376856784,False
normal,71,bezier_mle,0.0057939490070566535,nll,1402.2592671077996,False
normal,71,gen_beta_mle,0.014456466014962643,nll,1390.267242461216,False
normal,71,johnson_mle,0.019993077963590622,nll,1390.232570048266,False
normal,71,bezier_pgd,0.001046448014676571,mse,5.0238296162229393e-05,False
normal,71,bezier_ipopt,2.128221646999009,mse,8.237036187162602e-06,False
normal,71,bezier_nm,13.462578289967496,mse,0.0010038020783632057,False
normal,72,bezier_mle,0.0022033469867892563,nll,1099.2570198297137,False
normal,72,gen_beta_mle,0.00908542302204296,nll,1101.2115417222913,False
normal,72,johnson_mle,0.06317433901131153,nll,1106.5543867020092,False
normal,72,bezier_pgd,0.0014109910116530955,mse,1.2002406778345243e-05,False
normal,72,bezier_ipopt,4.665717217023484,mse,6.766209496587438e-06,False
normal,72,bezier_nm,11.307298918953165,mse,0.0006324438577928215,False
normal,73,bezier_mle,0.04069716500816867,nll,1851.7316441517864,False
normal,73,gen_beta_mle,0.020818186982069165,nll,1836.6839979634533,False
normal,73,johnson_mle,0.032826434005983174,nll,1836.4428206861728,False
normal,73,bezier_pgd,0.0014611419755965471,mse,6.56987373660724e-05,False
normal,73,bezier_ipopt,2.257270949019585,mse,1.5043376765473918e-05,False
normal,73,bezier_nm,14.342234952026047,mse,0.00045813282378933323,False
normal,74,bezier_mle,0.0033944189781323075,nll,1890.8452540623236,False
normal,74,gen_beta_mle,0.0112872319878079,nll,1890.1427199209347,False
normal,74,johnson_mle,0.03902946499874815,nll,1890.1455142437649,False
normal,74,bezier_pgd,0.0012573259882628918,mse,2.841334830253251e-05,False
normal,74,bezier_ipopt,2.9779206259991042,mse,8.010766190061744e-06,False
normal,74,bezier_nm,11.89210858696606,mse,0.0009569439555698252,False
normal,75,bezier_mle,0.007304242055397481,nll,2232.3405253098103,False
normal,75,gen_beta_mle,0.011905779014341533,nll,2214.776951451318,False
normal,75,johnson_mle,0.012967520975507796,nll,2214.376814820784,False
normal,75,bezier_pgd,0.0012980529572814703,mse,4.491804780514457e-05,False
normal,75,bezier_ipopt,3.7303465259610675,mse,1.001360864138419e-05,False
normal,75,bezier_nm,13.465279401978478,mse,0.0018638038938893064,False
normal,76,bezier_mle,0.020517025026492774,nll,2517.375210478537,False
normal,76,gen_beta_mle,0.024076082976534963,nll,2506.1896329648753,False
normal,76,johnson_mle,0.07646741397911683,nll,2509.0469552843183,False
normal,76,bezier_pgd,0.0026368589606136084,mse,4.767541698015626e-05,False
normal,76,bezier_ipopt,2.809692098002415,mse,2.151239608904625e-05,False
normal,76,bezier_nm,11.825103507027961,mse,0.0012839961352500645,False
normal,77,bezier_mle,0.01964019803563133,nll,2028.2897789900726,False
normal,77,gen_beta_mle,0.018960255023557693,nll,2020.0819951793794,False
normal,77,johnson_mle,0.019914210017304868,nll,2020.0652284609546,False
normal,77,bezier_pgd,0.0017768160323612392,mse,3.3211949865438086e-05,False
normal,77,bezier_ipopt,2.001175679033622,mse,1.2647321923068043e-05,False
normal,77,bezier_nm,13.430258515989408,mse,0.001433996836852584,False
normal,78,bezier_mle,0.005692942009773105,nll,2725.876950106009,False
normal,78,gen_beta_mle,0.02224158897297457,nll,2722.7912550543824,False
normal,78,johnson_mle,0.022678013949189335,nll,2722.5210406072338,False
normal,78,bezier_pgd,0.0012306409771554172,mse,4.309764294445627e-05,False
normal,78,bezier_ipopt,2.214623796986416,mse,1.484887781333403e-05,False
normal,78,bezier_nm,13.356659738987219,mse,0.0002927010685867721,False
normal,79,bezier_mle,0.010554940963629633,nll,906.793630003524,False
normal,79,gen_beta_mle,0.010138944024220109,nll,896.5930751254534,False
normal,79,johnson_mle,0.019654865958727896,nll,896.5903420372916,False
normal,79,bezier_pgd,0.001318500959314406,mse,4.4485969188865825e-05,False
normal,79,bezier_ipopt,2.0183847449952736,mse,1.1985233840552461e-05,False
normal,79,bezier_nm,13.551662689016666,mse,0.0014972149615591177,False
normal,80,bezier_mle,0.022671372978948057,nll,1871.395923864733,False
normal,80,gen_beta_mle,0.026808512047864497,nll,1857.3508458256679,False
normal,80,johnson_mle,0.037783352949190885,nll,1857.364748641513,False
normal,80,bezier_pgd,0.0023742440389469266,mse,4.428994522938576e-05,False
normal,80,bezier_ipopt,2.778121456038207,mse,1.3893862341339098e-05,False
normal,80,bezier_nm,13.175680760992691,mse,0.0017296248716267104,False
normal,81,bezier_mle,0.004743708006571978,nll,2454.264011528877,False
normal,81,gen_beta_mle,0.014613506966270506,nll,2446.9719361347993,False
normal,81,johnson_mle,0.03317197901196778,nll,2447.124191114377,False
normal,81,bezier_pgd,0.0012211549910716712,mse,4.0780047501752985e-05,False
normal,81,bezier_ipopt,3.019416844996158,mse,1.7343685748862212e-05,False
normal,81,bezier_nm,13.875341667968314,mse,0.00025297020705531407,False
normal,82,bezier_mle,0.00410414399811998,nll,1542.7311667241775,False
normal,82,gen_beta_mle,0.012937780993524939,nll,1536.5315903649657,False
normal,82,johnson_mle,0.024383969022892416,nll,1536.3709607259432,False
normal,82,bezier_pgd,0.001268621999770403,mse,1.957085220323146e-05,False
normal,82,bezier_ipopt,2.423514708003495,mse,1.004598908485993e-05,False
normal,82,bezier_nm,12.992153548984788,mse,0.0002198707024837777,False
normal,83,bezier_mle,0.018401323992293328,nll,1985.909308442126,False
normal,83,gen_beta_mle,0.0319584789685905,nll,1971.4744813050388,False
normal,83,johnson_mle,0.01712382200639695,nll,1969.8395825875032,False
normal,83,bezier_pgd,0.0018975259736180305,mse,4.330862795577603e-05,False
normal,83,bezier_ipopt,2.8103274760069326,mse,1.6273382366808122e-05,False
normal,83,bezier_nm,16.655141733994242,mse,0.00039207572848056453,False
normal,84,bezier_mle,0.022940554015804082,nll,2821.334327990761,False
normal,84,gen_beta_mle,0.010149092006031424,nll,2812.3518147100704,False
normal,84,johnson_mle,0.0667113889940083,nll,2813.109345299356,False
normal,84,bezier_pgd,0.0014914770144969225,mse,3.9824125304640426e-05,False
normal,84,bezier_ipopt,1.869110487983562,mse,1.3322755836268984e-05,False
normal,84,bezier_nm,12.328523261006922,mse,0.000561935603266545,False
normal,85,bezier_mle,0.009092914988286793,nll,1647.2492703111013,False
normal,85,gen_beta_mle,0.010598558990750462,nll,1642.8372795404289,False
normal,85,johnson_mle,0.015393278968986124,nll,1641.3941254260021,False
normal,85,bezier_pgd,0.002095200994517654,mse,3.5683577347638356e-05,False
normal,85,bezier_ipopt,2.031565530982334,mse,1.0210640853280177e-05,False
normal,85,bezier_nm,13.682985293038655,mse,0.0003666564907701157,False
normal,86,bezier_mle,0.008395045006182045,nll,2631.619199542317,False
normal,86,gen_beta_mle,0.03686574101448059,nll,2627.1289946197453,False
normal,86,johnson_mle,0.027512141969054937,nll,2625.5607553633745,False
normal,86,bezier_pgd,0.0024260019999928772,mse,3.750269431205878e-05,False
normal,86,bezier_ipopt,2.329603010963183,mse,1.0693644325110507e-05,False
normal,86,bezier_nm,13.924849685980007,mse,0.0005828857550358058,False
normal,87,bezier_mle,0.008617877960205078,nll,2168.8982075033573,False
normal,87,gen_beta_mle,0.032701482996344566,nll,2167.1147753565856,False
normal,87,johnson_mle,0.015055409050546587,nll,2165.618547255937,False
normal,87,bezier_pgd,0.0015153580461628735,mse,2.8749432250418047e-05,False
normal,87,bezier_ipopt,1.8132723080343567,mse,7.045880933792823e-06,False
normal,87,bezier_nm,12.328281446010806,mse,0.0014544681756412754,False
normal,88,bezier_mle,0.006685888976790011,nll,2170.4112119316787,False
normal,88,gen_beta_mle,0.025315256032627076,nll,2160.1000287712814,False
normal,88,johnson_mle,0.016503517981618643,nll,2159.8922850620793,False
normal,88,bezier_pgd,0.0011846529669128358,mse,3.249032301607245e-05,False
normal,88,bezier_ipopt,2.4475567750050686,mse,1.1897620745381767e-05,False
normal,88,bezier_nm,14.01863474905258,mse,0.00017955714037278634,False
normal,89,bezier_mle,0.00706937100039795,nll,2366.2412670183908,False
normal,89,gen_beta_mle,0.0171416979865171,nll,2356.477617068791,False
normal,89,johnson_mle,0.0314387179678306,nll,2356.4792190666244,False
normal,89,bezier_pgd,0.0011483950074762106,mse,3.7347115605700116e-05,False
normal,89,bezier_ipopt,2.86952706403099,mse,1.4370978781290109e-05,False
normal,89,bezier_nm,13.66771772899665,mse,0.00039483732046082475,False
normal,90,bezier_mle,0.021603519970085472,nll,1039.9508325930028,False
normal,90,gen_beta_mle,0.03383804502664134,nll,1034.5675588242525,False
normal,90,johnson_mle,0.014155265991576016,nll,1032.7814635668324,False
normal,90,bezier_pgd,0.003012055007275194,mse,3.7718448600550906e-05,False
normal,90,bezier_ipopt,2.2256762739853,mse,1.5335722877613523e-05,False
normal,90,bezier_nm,13.098466305003967,mse,0.0017478833730524596,False
normal,91,bezier_mle,0.006911722011864185,nll,2107.22724919628,False
normal,91,gen_beta_mle,0.025126539985649288,nll,2099.6506949065842,False
normal,91,johnson_mle,0.04948923800839111,nll,2100.01584506821,False
normal,91,bezier_pgd,0.001204205967951566,mse,2.350386086125285e-05,False
normal,91,bezier_ipopt,2.3389100059866905,mse,8.752028638892597e-06,False
normal,91,bezier_nm,15.1062991390354,mse,0.00018893595295049853,False
normal,92,bezier_mle,0.006127784959971905,nll,2817.5983073670977,False
normal,92,gen_beta_mle,0.015960299992002547,nll,2808.2203404027678,False
normal,92,johnson_mle,0.03956309799104929,nll,2808.451395982399,False
normal,92,bezier_pgd,0.001085953030269593,mse,3.7568946975497614e-05,False
normal,92,bezier_ipopt,2.489074400975369,mse,1.051690142508588e-05,False
normal,92,bezier_nm,14.067683277011383,mse,0.00026164013229754574,False
normal,93,bezier_mle,0.004379755002446473,nll,2431.9601763478468,False
normal,93,gen_beta_mle,0.01106711698230356,nll,2421.5081703548453,False
normal,93,johnson_mle,0.03709757496835664,nll,2422.020099881813,False
normal,93,bezier_pgd,0.001723600027617067,mse,3.2838069469353914e-05,False
normal,93,bezier_ipopt,2.5763993349974044,mse,1.3655025870877993e-05,False
normal,93,bezier_nm,13.643455940997228,mse,0.00017324307038925585,False
normal,94,bezier_mle,0.007722307986114174,nll,1923.7968123015762,False
normal,94,gen_beta_mle,0.01682419702410698,nll,1917.3629250998642,False
normal,94,johnson_mle,0.04315064405091107,nll,1917.529994621641,False
